w1_hhid,pid,w1_prov2011,w1_geo2011,w1_r_relhead,w1_best_gen,w1_best_race,w1_best_edu,w1_best_age_yrs,w1_hhincome,w1_expenditure
105221,591560,6,2,1,1,1,19,46,15642.436,7840.6626
105224,304705,6,1,4,2,1,11,17,4116,7054.1816
105224,304706,6,1,1,2,1,20,43,4116,7054.1816
105224,492512,6,1,4,2,1,3,10,4116,7054.1816
105225,304712,6,2,3,2,1,3,45,983.7265,2244.6902
105225,304713,6,2,19,2,1,11,18,983.7265,2244.6902
105225,304714,6,2,4,1,1,10,19,983.7265,2244.6902
105227,304732,6,2,13,2,1,9,16,10041.005,27396.002
105227,304742,6,2,3,2,1,12,78,10041.005,27396.002
105227,304743,6,2,1,1,1,4,80,10041.005,27396.002
105227,304746,6,2,4,2,1,19,44,10041.005,27396.002
105227,304747,6,2,13,2,1,16,18,10041.005,27396.002
105227,304748,6,2,13,2,1,10,19,10041.005,27396.002
105227,492496,6,2,13,2,1,4,11,10041.005,27396.002
105227,501488,6,2,13,1,1,12,19,10041.005,27396.002
105228,304711,6,2,1,2,1,18,32,1910,2349
105228,492492,6,2,4,1,1,0,0,1910,2349
105229,304740,6,2,1,1,1,11,27,2900,1864
105230,304701,6,2,3,2,1,11,46,9158.0215,10425.998
105230,304702,6,2,1,1,1,19,54,9158.0215,10425.998
105230,304703,6,2,4,1,1,12,18,9158.0215,10425.998
105230,492493,6,2,4,1,1,5,10,9158.0215,10425.998
105231,304723,6,2,4,1,1,7,15,16736.686,9292.5449
105231,304727,6,2,1,2,1,19,50,16736.686,9292.5449
105231,304728,6,2,20,2,1,12,28,16736.686,9292.5449
105232,304718,6,2,3,2,1,20,51,8634.2129,7940.6812
105232,304720,6,2,1,1,1,22,63,8634.2129,7940.6812
105232,492500,6,2,13,1,1,2,10,8634.2129,7940.6812
105233,301399,6,1,1,1,1,25,38,1929.4131,459.41302
105233,309830,6,1,12,2,1,6,15,1929.4131,459.41302
105233,311222,6,1,3,2,1,25,35,1929.4131,459.41302
105233,408822,6,1,4,2,1,6,14,1929.4131,459.41302
105233,491604,6,1,4,2,1,25,3,1929.4131,459.41302
105233,492679,6,1,4,2,1,1,8,1929.4131,459.41302
105233,501307,6,1,4,1,1,4,15,1929.4131,459.41302
105235,301883,6,2,1,1,4,10,76,5011.668,5607.667
105235,305569,6,2,,2,4,12,76,5011.668,5607.667
105248,305550,9,2,1,1,1,2,51,4131.9951,587.40808
105249,305102,3,1,3,2,1,11,36,464.04306,2175.103
105249,305146,3,1,4,1,1,9,18,464.04306,2175.103
105249,492374,3,1,4,2,1,,0,464.04306,2175.103
105251,305155,3,1,1,2,1,7,53,4407.6787,967.34546
105251,305156,3,1,4,1,1,10,22,4407.6787,967.34546
105251,582541,3,1,4,1,1,5,34,4407.6787,967.34546
105252,305488,9,1,4,1,1,6,15,2240,1305
105252,305499,9,1,1,2,1,8,31,2240,1305
105252,402733,9,1,4,2,1,1,7,2240,1305
105252,402742,9,1,4,1,1,3,10,2240,1305
105252,405395,9,1,4,2,1,,4,2240,1305
105252,405698,9,1,4,2,1,0,0,2240,1305
105254,302540,9,1,1,2,1,25,68,1200,1428
105254,302541,9,1,4,1,1,6,33,1200,1428
105254,303454,9,1,16,2,1,9,26,1200,1428
105254,405728,9,1,13,2,1,0,1,1200,1428
105254,405732,9,1,13,1,1,1,8,1200,1428
105255,304363,9,1,13,1,1,8,19,1380,900
105255,304365,9,1,4,2,1,9,18,1380,900
105255,304394,9,1,13,1,1,5,16,1380,900
105255,311011,9,1,1,2,1,25,61,1380,900
105255,402734,9,1,13,1,1,0,7,1380,900
105256,304359,9,1,1,2,1,25,68,1261.777,815.77698
105256,304360,9,1,4,1,1,9,20,1261.777,815.77698
105257,304309,9,1,1,1,1,12,37,10620,2443
105257,402737,9,1,4,2,1,4,7,10620,2443
105257,402738,9,1,4,2,1,1,3,10620,2443
105257,581841,9,1,3,2,1,11,30,10620,2443
105258,304357,9,1,3,2,1,6,44,1308.6975,2042.6974
105258,304382,9,1,4,2,1,11,23,1308.6975,2042.6974
105258,402724,9,1,4,1,1,2,5,1308.6975,2042.6974
105258,405218,9,1,13,1,1,0,4,1308.6975,2042.6974
105259,304397,9,1,3,2,1,8,30,1139,2240.0005
105259,402735,9,1,4,2,1,25,0,1139,2240.0005
105259,402736,9,1,4,2,1,1,8,1139,2240.0005
105260,304375,9,1,1,2,1,25,57,510,375.08109
105260,304395,9,1,4,1,1,4,35,510,375.08109
105260,311016,9,1,4,2,1,18,20,510,375.08109
105260,405155,9,1,13,1,1,0,0,510,375.08109
105261,305982,8,2,12,1,1,10,25,2372.9053,1495.0072
105261,305983,8,2,12,2,1,10,26,2372.9053,1495.0072
105261,305985,8,2,1,2,1,12,22,2372.9053,1495.0072
105264,302817,8,2,4,1,1,12,34,3986.8843,2596.0134
105264,302818,8,2,13,2,1,11,33,3986.8843,2596.0134
105264,302819,8,2,13,2,1,8,17,3986.8843,2596.0134
105264,305986,8,2,1,2,1,25,79,3986.8843,2596.0134
105264,305988,8,2,13,2,1,12,24,3986.8843,2596.0134
105264,401072,8,2,22,2,1,6,12,3986.8843,2596.0134
105264,401589,8,2,22,2,1,0,5,3986.8843,2596.0134
105264,405419,8,2,22,1,1,25,3,3986.8843,2596.0134
105264,405435,8,2,22,1,1,25,0,3986.8843,2596.0134
105264,405462,8,2,22,1,1,5,12,3986.8843,2596.0134
105266,305992,8,2,3,2,1,12,21,4970.1768,3979.6121
105266,311254,8,2,1,1,1,12,30,4970.1768,3979.6121
105267,305952,8,2,4,1,1,3,19,408.57025,326.0589
105267,305991,8,2,1,2,1,25,53,408.57025,326.0589
105268,305989,8,2,1,2,1,25,70,1943.1619,2028.6406
105268,305990,8,2,13,2,1,11,21,1943.1619,2028.6406
105268,319698,8,2,19,1,1,25,59,1943.1619,2028.6406
105268,401557,8,2,13,1,1,25,2,1943.1619,2028.6406
105268,405425,8,2,13,2,1,25,2,1943.1619,2028.6406
105268,405453,8,2,13,1,1,25,5,1943.1619,2028.6406
105271,305955,8,2,4,1,1,8,15,962.28247,1636.2825
105271,305956,8,2,4,1,1,11,25,962.28247,1636.2825
105271,305957,8,2,1,2,1,9,45,962.28247,1636.2825
105271,305978,8,2,3,1,1,8,48,962.28247,1636.2825
105272,305954,8,2,1,2,1,1,79,1313.5685,1284.5686
105272,305999,8,2,13,1,1,11,19,1313.5685,1284.5686
105273,305953,8,2,1,1,1,25,58,168.77185,399.77185
105277,302736,8,2,3,2,1,6,40,893.0321,570.0321
105277,302737,8,2,4,2,1,12,19,893.0321,570.0321
105277,302739,8,2,1,1,1,4,39,893.0321,570.0321
105277,311386,8,2,4,2,1,9,15,893.0321,570.0321
105277,401480,8,2,4,1,1,1,7,893.0321,570.0321
105280,302089,8,2,1,1,1,3,83,2414.9419,5679.5308
105280,311683,8,2,13,2,1,12,25,2414.9419,5679.5308
105280,311684,8,2,13,1,1,10,20,2414.9419,5679.5308
105280,405444,8,2,22,2,1,25,0,2414.9419,5679.5308
105281,303302,8,2,1,2,1,12,23,0,1029.8127
105281,303327,8,2,12,2,1,9,16,0,1029.8127
105281,401499,8,2,20,2,1,8,14,0,1029.8127
105282,305959,8,2,1,1,1,25,55,2880.4348,1665.3883
105282,308453,8,2,3,2,1,25,54,2880.4348,1665.3883
105282,308470,8,2,4,1,1,10,16,2880.4348,1665.3883
105282,401479,8,2,13,1,1,5,12,2880.4348,1665.3883
105283,303251,8,2,19,1,1,9,16,4104.4951,2584.4949
105283,303888,8,2,3,2,1,11,34,4104.4951,2584.4949
105283,305651,8,2,1,1,1,8,42,4104.4951,2584.4949
105283,402770,8,2,4,1,1,7,14,4104.4951,2584.4949
105283,403275,8,2,19,1,1,4,10,4104.4951,2584.4949
105284,302740,8,2,4,1,1,10,29,2871.7415,1553.2026
105284,302816,8,2,1,1,1,9,47,2871.7415,1553.2026
105284,305689,8,2,3,2,1,7,47,2871.7415,1553.2026
105284,311314,8,2,4,2,1,12,18,2871.7415,1553.2026
105284,405407,8,2,4,2,1,2,7,2871.7415,1553.2026
105285,302728,8,2,13,2,1,10,16,6641.627,3824.0083
105285,302729,8,2,4,2,1,11,26,6641.627,3824.0083
105285,302734,8,2,4,1,1,11,29,6641.627,3824.0083
105285,302735,8,2,1,2,1,7,53,6641.627,3824.0083
105285,303304,8,2,26,2,1,10,22,6641.627,3824.0083
105285,491861,8,2,13,1,1,25,1,6641.627,3824.0083
105285,491891,8,2,13,2,1,25,2,6641.627,3824.0083
105287,302730,8,2,1,1,1,16,52,3592.8398,3812.6255
105287,302731,8,2,3,2,1,8,47,3592.8398,3812.6255
105287,302733,8,2,4,2,1,12,23,3592.8398,3812.6255
105287,303305,8,2,4,1,1,12,20,3592.8398,3812.6255
105287,303869,8,2,4,1,1,12,25,3592.8398,3812.6255
105287,306300,8,2,4,1,1,8,15,3592.8398,3812.6255
105287,408801,8,2,4,1,1,1,7,3592.8398,3812.6255
105287,408805,8,2,13,1,1,25,2,3592.8398,3812.6255
105287,408806,8,2,4,2,1,1,7,3592.8398,3812.6255
105288,301426,8,2,3,2,1,3,45,2683.5535,8389.0996
105288,311317,8,2,1,1,1,7,48,2683.5535,8389.0996
105289,308454,8,2,1,1,1,11,36,7021.9585,2337.7427
105289,308455,8,2,3,2,1,25,37,7021.9585,2337.7427
105289,308463,8,2,4,1,1,9,18,7021.9585,2337.7427
105289,401555,8,2,4,1,1,5,11,7021.9585,2337.7427
105291,305684,8,2,1,1,1,21,51,58483.332,5605.7983
105292,303383,8,2,3,2,1,7,45,2113.7209,2979.0596
105292,303384,8,2,5,1,1,12,19,2113.7209,2979.0596
105292,305626,8,2,5,2,1,9,16,2113.7209,2979.0596
105292,305639,8,2,1,1,1,25,45,2113.7209,2979.0596
105292,408813,8,2,4,2,1,2,8,2113.7209,2979.0596
105292,408815,8,2,5,2,1,6,12,2113.7209,2979.0596
105292,408816,8,2,4,1,1,2,11,2113.7209,2979.0596
105294,303303,8,2,4,1,1,18,22,7003.021,14077.797
105294,303382,8,2,1,1,1,18,55,7003.021,14077.797
105294,305624,8,2,4,1,1,12,17,7003.021,14077.797
105294,405442,8,2,4,1,1,7,13,7003.021,14077.797
105295,302732,8,2,3,2,1,18,33,19962.576,15584.527
105295,302815,8,2,18,1,1,7,21,19962.576,15584.527
105295,302820,8,2,1,1,1,15,38,19962.576,15584.527
105295,302822,8,2,18,1,1,12,23,19962.576,15584.527
105295,401765,8,2,4,1,1,25,3,19962.576,15584.527
105295,405417,8,2,4,1,1,3,10,19962.576,15584.527
105296,302803,8,2,1,2,1,19,35,5916.6665,3565.8555
105297,302830,8,2,3,2,1,19,26,3662.2341,7250.502
105297,408825,8,2,4,1,1,25,0,3662.2341,7250.502
105297,581555,8,2,1,1,1,18,28,3662.2341,7250.502
105299,305640,8,2,1,1,1,12,48,3593.198,12866.932
105299,305966,8,2,4,2,1,9,15,3593.198,12866.932
105299,308007,8,2,4,1,1,12,20,3593.198,12866.932
105299,311208,8,2,3,2,1,19,44,3593.198,12866.932
105299,402769,8,2,4,1,1,3,10,3593.198,12866.932
105300,302834,8,2,4,2,1,20,23,8214.0684,6609.7017
105300,302835,8,2,4,1,1,8,18,8214.0684,6609.7017
105301,302821,8,2,1,1,1,19,39,14091.667,13128.576
105301,305647,8,2,3,2,1,19,34,14091.667,13128.576
105301,408830,8,2,4,1,1,5,12,14091.667,13128.576
105303,302802,8,2,4,1,1,11,22,9291.6035,8250.8555
105303,302809,8,2,1,1,1,12,48,9291.6035,8250.8555
105303,302810,8,2,3,2,1,10,40,9291.6035,8250.8555
105303,302811,8,2,4,2,1,7,17,9291.6035,8250.8555
105303,408807,8,2,4,2,1,5,11,9291.6035,8250.8555
105303,408810,8,2,4,1,1,0,7,9291.6035,8250.8555
105304,302804,8,2,4,2,1,19,18,11933.658,14147.998
105304,302805,8,2,3,1,1,10,48,11933.658,14147.998
105304,302812,8,2,1,2,1,19,46,11933.658,14147.998
105304,303862,8,2,19,2,1,11,36,11933.658,14147.998
105304,401478,8,2,4,1,1,6,13,11933.658,14147.998
105304,408804,8,2,13,1,1,25,3,11933.658,14147.998
105304,581941,8,2,4,2,1,12,19,11933.658,14147.998
105305,302813,8,2,1,1,1,11,48,4944.6025,4715.6904
105305,302814,8,2,3,2,1,11,44,4944.6025,4715.6904
105305,405457,8,2,4,1,1,0,6,4944.6025,4715.6904
105305,408811,8,2,4,1,1,4,11,4944.6025,4715.6904
105305,408812,8,2,4,2,1,4,10,4944.6025,4715.6904
105305,408814,8,2,4,2,1,7,13,4944.6025,4715.6904
105307,305641,8,2,1,1,1,12,46,8741.1416,5106.4751
105307,305642,8,2,3,2,1,12,42,8741.1416,5106.4751
105307,401085,8,2,4,1,1,0,3,8741.1416,5106.4751
105307,401790,8,2,4,2,1,4,12,8741.1416,5106.4751
105307,401791,8,2,4,1,1,2,7,8741.1416,5106.4751
105307,491873,8,2,4,1,1,0,2,8741.1416,5106.4751
105308,305643,8,2,1,1,1,18,39,6083.3335,5895.5127
105310,305658,8,2,1,1,1,11,50,5514.3101,4123.8916
105311,302806,8,2,1,2,1,11,47,3879.6724,2375.2124
105311,302807,8,2,4,1,1,12,26,3879.6724,2375.2124
105311,302836,8,2,4,2,1,10,19,3879.6724,2375.2124
105311,305644,8,2,4,2,1,18,20,3879.6724,2375.2124
105311,405408,8,2,4,2,1,1,7,3879.6724,2375.2124
105311,491862,8,2,4,1,1,7,14,3879.6724,2375.2124
105311,581557,8,2,4,2,1,12,24,3879.6724,2375.2124
105315,302831,8,3,1,1,1,12,43,700,5215.999
105315,302833,8,3,3,2,1,12,35,700,5215.999
105316,302808,8,2,1,2,1,22,48,7294.5947,5549.8433
105316,405409,8,2,4,1,1,3,8,7294.5947,5549.8433
105316,581560,8,2,4,2,1,12,20,7294.5947,5549.8433
105317,301803,8,2,3,2,1,19,39,32054.695,9205.4297
105317,302738,8,2,1,1,1,20,40,32054.695,9205.4297
105317,302832,8,2,4,1,1,10,16,32054.695,9205.4297
105317,408829,8,2,4,1,1,3,10,32054.695,9205.4297
105321,301903,6,1,1,1,1,12,22,1600,1543.9999
105322,310862,6,1,1,2,1,19,30,3143.6479,980
105323,306616,6,1,1,1,1,19,33,8000,10342.001
105324,305490,6,1,19,1,1,9,22,2711.5962,2311
105324,305495,6,1,4,2,1,12,23,2711.5962,2311
105324,305496,6,1,1,2,1,8,62,2711.5962,2311
105324,402244,6,1,13,2,1,4,8,2711.5962,2311
105325,301379,6,1,4,1,1,9,15,5211,5482
105325,305489,6,1,1,1,1,12,44,5211,5482
105325,310824,6,1,4,1,1,10,16,5211,5482
105325,310825,6,1,3,2,1,11,39,5211,5482
105325,402242,6,1,4,1,1,7,12,5211,5482
105325,582328,6,1,4,2,1,10,19,5211,5482
105326,310804,6,1,1,1,1,12,46,450,605
105327,301381,6,1,1,1,1,19,63,2030,2212.0002
105327,301384,6,1,3,2,1,8,71,2030,2212.0002
105328,305450,6,1,4,1,1,19,26,4890.0122,1358.5586
105328,305498,6,1,1,2,1,6,59,4890.0122,1358.5586
105329,305491,6,1,1,1,1,12,35,2300,1305
105329,305492,6,1,3,2,1,9,26,2300,1305
105329,404948,6,1,4,2,1,25,1,2300,1305
105329,404949,6,1,4,2,1,25,0,2300,1305
105329,404954,6,1,4,2,1,2,8,2300,1305
105330,305493,6,1,3,2,1,8,21,3408.3333,1123
105330,305494,6,1,1,1,1,11,29,3408.3333,1123
105330,404534,6,1,4,2,1,25,1,3408.3333,1123
105331,310809,6,1,1,1,1,12,25,3200,3788.9998
105332,303038,6,1,1,2,1,8,58,1613.3333,944
105332,308929,6,1,4,2,1,10,30,1613.3333,944
105332,401073,6,1,13,2,1,25,2,1613.3333,944
105332,401407,6,1,13,2,1,5,11,1613.3333,944
105332,401585,6,1,13,1,1,2,8,1613.3333,944
105334,310802,6,1,1,1,1,19,31,3808.3333,6608
105335,303609,6,2,4,2,1,8,15,170,1819.0001
105335,305446,6,2,12,2,1,11,17,170,1819.0001
105337,305597,6,1,12,2,1,10,21,2240.2478,1600.2478
105337,305598,6,1,4,1,1,10,15,2240.2478,1600.2478
105337,306701,6,1,12,2,1,9,15,2240.2478,1600.2478
105337,306702,6,1,1,2,1,12,33,2240.2478,1600.2478
105337,491965,6,1,19,1,1,25,5,2240.2478,1600.2478
105337,491971,6,1,4,1,1,2,8,2240.2478,1600.2478
105338,301997,6,1,1,1,1,12,22,700,662
105338,303093,6,1,26,1,1,12,19,700,662
105339,305438,6,1,3,2,1,9,26,1201.1803,2123.9612
105339,305443,6,1,1,1,1,5,49,1201.1803,2123.9612
105339,402243,6,1,4,2,1,2,9,1201.1803,2123.9612
105340,305444,6,1,3,2,1,18,32,2210,1942.0002
105340,305497,6,1,1,1,1,12,33,2210,1942.0002
105341,305478,6,1,4,2,1,18,28,7087.2598,2767
105341,305479,6,1,4,1,1,12,24,7087.2598,2767
105341,305828,6,1,4,1,1,18,32,7087.2598,2767
105341,310826,6,1,3,2,1,7,61,7087.2598,2767
105341,310827,6,1,1,1,1,25,67,7087.2598,2767
105341,404952,6,1,13,2,1,25,2,7087.2598,2767
105341,404953,6,1,13,1,1,1,8,7087.2598,2767
105342,304479,6,1,1,1,1,12,20,300,709
105343,310807,6,1,1,1,1,12,20,600,567
105343,310808,6,1,12,1,1,12,23,600,567
105344,301902,6,1,1,2,1,10,30,985.39368,740
105345,310226,6,1,20,1,1,11,19,1400,842.00006
105345,310801,6,1,1,1,1,12,23,1400,842.00006
105346,304447,6,1,3,2,1,8,49,8191.665,5368.8262
105346,310805,6,1,1,1,1,25,50,8191.665,5368.8262
105346,404955,6,1,4,1,1,8,14,8191.665,5368.8262
105348,308782,6,1,12,2,1,4,59,1362.0167,1692.3936
105348,308783,6,1,1,2,1,25,58,1362.0167,1692.3936
105348,492727,6,1,13,2,1,5,12,1362.0167,1692.3936
105352,305199,3,1,16,2,1,12,30,5400,55599.75
105352,305655,3,1,1,2,1,8,57,5400,55599.75
105352,492403,3,1,13,1,1,1,8,5400,55599.75
105352,492404,3,1,13,2,1,0,7,5400,55599.75
105352,492405,3,1,13,2,1,25,2,5400,55599.75
105352,492406,3,1,13,2,1,5,11,5400,55599.75
105353,305154,3,1,20,1,1,12,19,750,1087.6001
105353,308301,3,1,1,1,1,12,22,750,1087.6001
105355,305197,3,1,1,2,1,12,29,910.44165,292
105355,492400,3,1,4,2,1,0,3,910.44165,292
105357,308413,3,1,1,1,1,3,73,5000,3054.959
105357,308414,3,1,3,2,1,18,67,5000,3054.959
105357,501029,3,1,13,1,1,15,20,5000,3054.959
105360,305683,3,1,1,1,1,7,53,800,1442.9211
105362,305200,3,1,1,1,1,9,51,600,554.00708
105363,305176,3,1,8,2,1,25,82,1240,620
105363,305179,3,1,1,2,1,5,46,1240,620
105363,492394,3,1,19,1,1,6,13,1240,620
105365,305656,7,2,1,1,1,4,46,4278.5205,740
105367,308304,3,1,4,2,1,11,37,2146.1953,2141.1951
105367,310039,3,1,1,2,1,3,75,2146.1953,2141.1951
105367,491907,3,1,13,2,1,25,5,2146.1953,2141.1951
105367,491908,3,1,13,2,1,25,5,2146.1953,2141.1951
105369,304692,7,2,1,1,1,10,48,4108.3335,1265.0001
105371,305175,3,1,1,2,1,25,75,2230,672
105371,305189,3,1,3,1,1,25,91,2230,672
105372,305173,3,1,1,2,1,5,50,720,1892.9999
105372,491910,3,1,13,1,1,2,8,720,1892.9999
105372,492401,3,1,13,2,1,25,5,720,1892.9999
105372,492402,3,1,13,2,1,25,3,720,1892.9999
105374,305681,3,1,1,2,1,25,62,1140,829
105374,491906,3,1,13,2,1,4,11,1140,829
105375,305169,3,1,1,2,1,5,61,1034.3195,739.62122
105377,305193,3,1,1,1,1,3,59,400,674
105378,305623,3,1,1,1,1,9,37,500,448
105385,305186,7,3,4,2,1,11,28,1324.8739,1117.8739
105385,310037,7,3,1,2,1,7,54,1324.8739,1117.8739
105386,305171,7,3,1,1,1,25,68,3330.356,1672.0098
105386,308358,7,3,4,2,1,9,19,3330.356,1672.0098
105387,308348,8,1,4,2,1,12,32,4466.3701,1939.8925
105387,308349,8,1,13,1,1,12,22,4466.3701,1939.8925
105387,308350,8,1,3,2,1,25,65,4466.3701,1939.8925
105387,308351,8,1,4,1,1,11,24,4466.3701,1939.8925
105387,308352,8,1,4,2,1,16,20,4466.3701,1939.8925
105387,308354,8,1,1,1,1,25,67,4466.3701,1939.8925
105387,491916,8,1,13,2,1,5,12,4466.3701,1939.8925
105387,492204,8,1,13,2,1,2,9,4466.3701,1939.8925
105388,305057,8,1,1,1,1,25,56,1144.5406,631.77704
105391,308347,8,1,1,2,1,9,38,516.21582,492.21585
105391,491911,8,1,4,1,1,0,2,516.21582,492.21585
105391,492396,8,1,4,2,1,2,9,516.21582,492.21585
105393,308313,8,1,4,2,1,10,35,3479.9287,2596.3154
105393,308314,8,1,4,2,1,11,28,3479.9287,2596.3154
105393,308321,8,1,4,1,1,7,17,3479.9287,2596.3154
105393,308344,8,1,4,2,1,12,30,3479.9287,2596.3154
105393,308345,8,1,1,2,1,25,58,3479.9287,2596.3154
105393,492200,8,1,13,2,1,0,6,3479.9287,2596.3154
105393,492358,8,1,13,1,1,25,3,3479.9287,2596.3154
105393,492642,8,1,13,1,1,25,4,3479.9287,2596.3154
105395,308339,8,1,1,1,1,12,37,2353.5896,2173.447
105395,308340,8,1,3,2,1,12,34,2353.5896,2173.447
105395,308399,8,1,19,1,1,11,23,2353.5896,2173.447
105395,491917,8,1,4,1,1,4,10,2353.5896,2173.447
105395,492636,8,1,4,1,1,25,3,2353.5896,2173.447
105410,305182,3,1,1,2,1,7,45,415.99152,1160.9032
105410,492397,3,1,13,1,1,3,10,415.99152,1160.9032
105410,492398,3,1,4,1,1,5,12,415.99152,1160.9032
105411,306394,6,2,1,1,1,12,39,2170.5535,880.68854
105413,304756,6,2,4,1,1,10,16,2166.6665,3055.7612
105413,304757,6,2,1,2,1,12,37,2166.6665,3055.7612
105413,492420,6,2,4,1,1,6,13,2166.6665,3055.7612
105414,304005,6,3,3,2,1,19,41,5585.2144,7364.3062
105414,304766,6,3,1,1,1,10,40,5585.2144,7364.3062
105416,305090,6,2,17,2,1,12,19,6129.6191,14438.922
105416,305091,6,2,3,2,1,12,32,6129.6191,14438.922
105416,306350,6,2,1,1,1,19,35,6129.6191,14438.922
105416,492413,6,2,4,1,1,25,1,6129.6191,14438.922
105416,492415,6,2,4,1,1,0,7,6129.6191,14438.922
105417,304796,6,2,1,2,1,7,25,1460,714.74768
105417,492425,6,2,4,2,1,25,5,1460,714.74768
105417,492426,6,2,4,1,1,2,9,1460,714.74768
105417,492427,6,2,4,1,1,25,2,1460,714.74768
105418,304779,6,2,4,2,1,4,37,3100,1865
105418,304780,6,2,3,2,1,3,65,3100,1865
105418,304787,6,2,13,2,1,7,17,3100,1865
105418,304788,6,2,1,1,2,25,65,3100,1865
105418,492189,6,2,13,1,1,5,14,3100,1865
105418,492191,6,2,13,2,1,3,10,3100,1865
105420,304754,6,2,3,2,1,12,45,4587.7563,4120.3003
105420,311148,6,2,4,2,1,11,18,4587.7563,4120.3003
105420,492418,6,2,4,1,1,3,12,4587.7563,4120.3003
105420,492419,6,2,4,1,1,0,6,4587.7563,4120.3003
105420,492502,6,2,4,1,1,0,7,4587.7563,4120.3003
105420,581942,6,2,2,1,1,7,52,4587.7563,4120.3003
105421,304758,6,2,4,2,1,8,17,5620,3405.0002
105421,311144,6,2,1,1,1,6,49,5620,3405.0002
105421,311145,6,2,3,2,1,9,43,5620,3405.0002
105421,311146,6,2,4,1,1,11,24,5620,3405.0002
105421,492423,6,2,4,1,1,2,8,5620,3405.0002
105423,304760,6,2,3,2,1,11,34,3560,2640.5081
105423,305096,6,2,1,1,1,11,44,3560,2640.5081
105423,492431,6,2,4,2,1,6,12,3560,2640.5081
105423,492691,6,2,4,1,1,1,7,3560,2640.5081
105423,492692,6,2,4,2,1,25,5,3560,2640.5081
105424,304733,6,2,1,1,1,9,49,6342.2217,1348.0259
105425,305099,6,2,1,1,1,5,65,2353.4751,1298.4752
105425,305100,6,2,12,1,1,25,67,2353.4751,1298.4752
105425,311143,6,2,4,2,1,10,20,2353.4751,1298.4752
105427,304729,6,2,1,2,1,8,52,2374.198,2714.1978
105427,304745,6,2,19,2,1,11,19,2374.198,2714.1978
105427,492421,6,2,13,1,1,4,10,2374.198,2714.1978
105427,492422,6,2,13,1,1,0,0,2374.198,2714.1978
105428,311147,6,2,1,1,1,8,24,3000,1080
105429,308987,6,2,3,2,1,12,37,5670,2465.0002
105429,308988,6,2,1,1,1,8,48,5670,2465.0002
105429,311149,6,2,4,1,1,12,18,5670,2465.0002
105432,305092,6,2,1,1,1,6,44,789.26764,600
105435,309421,7,2,1,1,1,12,32,4200,2308.0002
105435,309422,7,2,3,2,1,12,27,4200,2308.0002
105436,306718,7,2,1,1,1,12,30,0,1229.1981
105436,306725,7,2,26,1,1,12,27,0,1229.1981
105437,309423,7,2,1,1,1,20,24,4200,4776.5049
105437,309424,7,2,20,1,1,16,24,4200,4776.5049
105440,304022,6,2,4,1,1,7,40,1300,1842
105440,304023,6,2,1,2,1,3,69,1300,1842
105440,492509,6,2,13,2,1,0,7,1300,1842
105441,306401,6,2,12,1,1,25,47,3273.9531,2348.562
105441,306402,6,2,26,2,1,7,24,3273.9531,2348.562
105441,306403,6,2,19,2,1,11,24,3273.9531,2348.562
105441,306404,6,2,4,1,1,10,15,3273.9531,2348.562
105441,306405,6,2,13,2,1,7,15,3273.9531,2348.562
105441,306406,6,2,4,2,1,11,32,3273.9531,2348.562
105441,310056,6,2,19,2,1,11,26,3273.9531,2348.562
105441,492497,6,2,13,2,1,25,0,3273.9531,2348.562
105441,492707,6,2,13,1,1,25,4,3273.9531,2348.562
105441,492708,6,2,13,1,1,25,2,3273.9531,2348.562
105441,492709,6,2,13,1,1,0,2,3273.9531,2348.562
105441,492710,6,2,13,1,1,0,6,3273.9531,2348.562
105442,306393,6,2,3,2,1,25,47,1060,2155.0947
105442,306395,6,2,4,2,1,11,20,1060,2155.0947
105442,311199,6,2,4,1,1,12,18,1060,2155.0947
105442,311200,6,2,4,1,1,10,23,1060,2155.0947
105442,492411,6,2,13,1,1,3,11,1060,2155.0947
105442,492412,6,2,13,2,1,25,4,1060,2155.0947
105442,492432,6,2,4,1,1,25,1,1060,2155.0947
105442,492470,6,2,13,2,1,25,4,1060,2155.0947
105442,582098,6,2,4,2,1,10,28,1060,2155.0947
105443,304777,6,2,25,1,1,4,16,3170,1672
105443,306509,6,2,4,1,1,6,17,3170,1672
105443,308992,6,2,1,2,1,3,42,3170,1672
105443,308993,6,2,12,2,1,25,35,3170,1672
105443,308996,6,2,25,1,1,25,55,3170,1672
105443,492463,6,2,4,2,1,7,14,3170,1672
105443,492504,6,2,4,2,1,2,11,3170,1672
105443,492505,6,2,4,1,1,2,9,3170,1672
105443,492506,6,2,13,1,1,0,2,3170,1672
105445,304778,6,2,1,2,1,9,52,1000,1420
105446,304799,6,2,4,1,1,8,47,7348.1748,4890.6699
105446,304800,6,2,4,1,1,19,35,7348.1748,4890.6699
105446,306396,6,2,4,2,1,12,31,7348.1748,4890.6699
105446,306521,6,2,13,2,1,12,21,7348.1748,4890.6699
105446,308989,6,2,1,2,1,5,66,7348.1748,4890.6699
105446,492466,6,2,13,1,1,4,11,7348.1748,4890.6699
105446,492467,6,2,13,1,1,1,7,7348.1748,4890.6699
105446,492468,6,2,22,1,1,25,0,7348.1748,4890.6699
105447,304773,6,2,1,2,1,8,60,1356.8408,1172.9851
105448,311171,6,2,26,2,2,8,25,4690,2455
105448,311172,6,2,4,1,1,12,31,4690,2455
105448,311174,6,2,3,1,1,25,87,4690,2455
